3.6605e+6, 6.3662e-22
3.7712e+6, 4.9381e-22
3.8848e+6, 3.9141e-22
4.2691e+6, 3.0480e-22
4.9315e+6, 2.5658e-22
5.7762e+6, 2.4237e-22
6.7643e+6, 2.4024e-22
7.9216e+6, 2.3626e-22
9.2782e+6, 2.2515e-22
1.0868e+7, 2.0874e-22
1.2730e+7, 1.9640e-22
1.4914e+7, 1.7576e-22
1.7461e+7, 1.8552e-22
2.0436e+7, 2.1039e-22
2.3914e+7, 2.4742e-22
2.7987e+7, 2.8531e-22
3.2782e+7, 2.6819e-22
3.8370e+7, 3.0027e-22
4.4922e+7, 3.1539e-22
5.2590e+7, 3.3752e-22
6.0645e+7, 4.2817e-22
6.8445e+7, 5.4206e-22
7.6700e+7, 6.7927e-22
8.5949e+7, 8.5236e-22
9.5630e+7, 1.0585e-21
1.0413e+8, 1.3414e-21
1.1419e+8, 1.7279e-21
1.2795e+8, 2.1800e-21
1.4338e+8, 2.7318e-21
1.6067e+8, 3.4558e-21
1.8004e+8, 4.3717e-21
2.0175e+8, 5.4931e-21
2.2608e+8, 6.9209e-21
2.5333e+8, 8.7315e-21
2.8387e+8, 1.1091e-20
3.1809e+8, 1.4030e-20
3.5643e+8, 1.7844e-20
3.9938e+8, 2.2850e-20
4.4751e+8, 2.9220e-20
5.0143e+8, 3.7518e-20
5.5785e+8, 4.7691e-20
6.1622e+8, 5.9937e-20
6.8068e+8, 7.5442e-20
7.5188e+8, 9.5106e-20
8.3052e+8, 1.2027e-19
9.1736e+8, 1.5326e-19
1.0132e+9, 1.9682e-19
1.1192e+9, 2.5121e-19
1.2845e+9, 3.1284e-19
1.3178e+9, 3.7358e-19
1.3789e+9, 2.1760e-19
1.4505e+9, 3.5785e-20
1.4998e+9, 6.6280e-21
1.5346e+9, 3.5409e-21
1.6656e+9, 2.9274e-21
1.9395e+9, 2.8581e-21
2.2698e+9, 3.2764e-21
2.6574e+9, 3.4583e-21
3.1109e+9, 3.7228e-21
3.6421e+9, 3.9257e-21
4.2636e+9, 4.2260e-21
4.9909e+9, 4.5986e-21
5.8429e+9, 4.8971e-21
6.8405e+9, 5.1843e-21
8.0083e+9, 5.4938e-21
9.3743e+9, 6.0195e-21
1.0974e+10, 6.5182e-21
1.2846e+10, 7.0582e-21
1.5038e+10, 7.6731e-21
1.7599e+10, 8.7788e-21
2.0599e+10, 9.8969e-21
2.4111e+10, 1.0962e-20
2.8218e+10, 1.2529e-20
3.3022e+10, 1.4706e-20
3.8649e+10, 1.6611e-20
4.5227e+10, 1.9574e-20
5.2926e+10, 2.2929e-20
6.1927e+10, 2.7826e-20
7.2452e+10, 3.4507e-20
8.4794e+10, 3.9441e-20
9.9210e+10, 4.8434e-20
1.1609e+11, 5.8261e-20
1.3584e+11, 6.8854e-20
1.5781e+11, 8.3420e-20
1.8199e+11, 1.0490e-19
2.1139e+11, 1.3054e-19
2.4731e+11, 1.6268e-19
2.8934e+11, 2.0314e-19
3.3855e+11, 2.4435e-19
3.9616e+11, 2.9078e-19
4.6359e+11, 3.4229e-19
5.3463e+11, 4.2839e-19
6.0775e+11, 5.4015e-19
6.9087e+11, 6.8105e-19
7.8535e+11, 8.6389e-19
8.8011e+11, 1.0692e-18
