1.9590e+9, 7.7391e-24
2.2031e+9, 6.9311e-24
2.4252e+9, 6.4101e-24
3.0344e+9, 5.3539e-24
3.4123e+9, 4.8755e-24
3.6379e+9, 4.6451e-24
4.4084e+9, 3.9699e-24
4.9566e+9, 3.8739e-24
5.2832e+9, 4.0301e-24
6.2601e+9, 5.5117e-24
7.0350e+9, 6.6786e-24
8.8838e+9, 1.0133e-23
1.0004e+10, 1.2619e-23
1.2748e+10, 1.5382e-23
1.4328e+10, 1.7334e-23
1.8294e+10, 2.2404e-23
2.0562e+10, 2.5327e-23
2.5977e+10, 3.2056e-23
2.9200e+10, 3.4862e-23
3.1456e+10, 3.7067e-23
3.8496e+10, 4.3699e-23
4.3272e+10, 4.7910e-23
5.5845e+10, 6.0248e-23
6.2770e+10, 6.7236e-23
6.6903e+10, 7.1488e-23
8.1005e+10, 8.5927e-23
9.1048e+10, 9.6930e-23
1.1748e+11, 1.3072e-22
1.3204e+11, 1.5238e-22
1.6856e+11, 2.0975e-22
1.8945e+11, 2.4332e-22
2.3929e+11, 3.3334e-22
2.6894e+11, 3.8753e-22
3.4331e+11, 5.4438e-22
3.8584e+11, 6.3868e-22
4.8732e+11, 8.9663e-22
5.4766e+11, 1.0704e-21
6.9160e+11, 1.6102e-21
7.7309e+11, 1.9416e-21
9.7113e+11, 2.8767e-21
1.0914e+12, 3.4488e-21
1.3783e+12, 5.0231e-21
1.5407e+12, 6.0474e-21
1.9354e+12, 8.8791e-21
2.1750e+12, 1.0785e-20
2.4183e+12, 1.2986e-20
2.7469e+12, 1.5544e-20
3.0870e+12, 1.8654e-20
3.8987e+12, 2.6733e-20
4.3813e+12, 3.2557e-20
4.8462e+12, 3.7422e-20
5.5337e+12, 4.5755e-20
6.2189e+12, 5.4466e-20
7.8544e+12, 7.7555e-20
8.8266e+12, 9.4127e-20
9.7293e+12, 1.0526e-19
