-0.03846, 1.15950
0.46154, 1.15930
0.92308, 1.15913
1.42308, 1.15893
1.92308, 1.15874
2.30769, 1.15762
2.61538, 1.15556
2.88462, 1.15158
3.09615, 1.14374
3.26923, 1.13398
3.46154, 1.12131
3.65385, 1.10766
3.84615, 1.09499
4.15385, 1.08421
4.57692, 1.07823
4.82692, 1.07813
5.03846, 1.07417
5.28846, 1.06923
5.50000, 1.05848
5.65385, 1.04291
5.76923, 1.01767
5.80769, 0.91297
5.84615, 0.79954
5.88462, 0.70551
5.92308, 0.52520
5.96154, 0.41468
6.00000, 0.30611
6.03846, 0.20722
6.07692, 0.14420
6.11538, 0.11026
6.23077, 0.07532
6.30769, 0.04040
6.38462, 0.02486
6.57692, 0.01897
6.82692, 0.00821
7.23077, 0.00127
7.80769, 0.00007
8.96154, 0.00060
